000000107 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000107 OWN   L $$aNNL
000000107 STA   L $$aSUPPRESSED
000000108 FMT   L MX
000000108 LDR   L 00000npc^a22^^^^^^^^4500
000000108 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000108 911   L $$aPShKo-DNC-GVA-017$$cאוסף שוש קורמוש
000000108 351   L $$cFile Record
000000108 24510 H $$aתצלומים - רקדנים שונים, יצירות לא ידועות
000000108 BAS   L $$aVIS
000000108 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000108 OWN   L $$aNNL
000000108 STA   L $$aSUPPRESSED
000000109 FMT   L MX
000000109 LDR   L 00000npc^a22^^^^^^^^4500
000000109 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000109 911   L $$aPShKo-DNC-GVA-018$$cאוסף שוש קורמוש
000000109 351   L $$cFile Record
000000109 24510 H $$aתצלומים - קבוצת מחול, יצירה לא ידועה
000000109 BAS   L $$aVIS
000000109 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000109 OWN   L $$aNNL
000000109 STA   L $$aSUPPRESSED
000000110 FMT   L MX
000000110 LDR   L 00000npc^a22^^^^^^^^4500
000000110 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000110 911   L $$aPShKo-DNC-GVA-019$$cאוסף שוש קורמוש
000000110 351   L $$cFile Record
000000110 24510 H $$aתצלומים - רקדן, יצירה לא ידועה
000000110 BAS   L $$aVIS
000000110 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000110 OWN   L $$aNNL
000000110 STA   L $$aSUPPRESSED
000000111 FMT   L MX
000000111 LDR   L 00000npc^a22^^^^^^^^4500
000000111 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000111 911   L $$aPShKo-DNC-GVA-020$$cאוסף שוש קורמוש
000000111 351   L $$cFile Record
000000111 24510 H $$aתצלומים - רקדנים שונים, יצירות לא ידועות
000000111 BAS   L $$aVIS
000000111 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000111 OWN   L $$aNNL
000000111 STA   L $$aSUPPRESSED
000000112 FMT   L MX
000000112 LDR   L 00000npc^a22^^^^^^^^4500
000000112 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000112 911   L $$aPShKo-DNC-GVA-021$$cאוסף שוש קורמוש
000000112 351   L $$cFile Record
000000112 24510 H $$aתצלומים - רקדן ורקדנית, יצירה לא ידועה
000000112 BAS   L $$aVIS
000000112 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000112 OWN   L $$aNNL
000000112 STA   L $$aSUPPRESSED
000000113 FMT   L MX
000000113 LDR   L 00000npc^a22^^^^^^^^4500
000000113 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000113 911   L $$aPShKo-DNC-GVA-022$$cאוסף שוש קורמוש
000000113 351   L $$cFile Record
000000113 24510 H $$aתצלומים - שלישיית רקדנים, יצירה לא ידועה
000000113 BAS   L $$aVIS
000000113 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000113 OWN   L $$aNNL
000000113 STA   L $$aSUPPRESSED
000000114 FMT   L MX
000000114 LDR   L 00000npc^a22^^^^^^^^4500
000000114 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000114 911   L $$aPShKo-DNC-GVA-023$$cאוסף שוש קורמוש
000000114 351   L $$cFile Record
000000114 24510 H $$aתצלומים - שלישיית רקדניות, יצירה לא ידועה
000000114 BAS   L $$aVIS
000000114 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000114 OWN   L $$aNNL
000000114 STA   L $$aSUPPRESSED
000000115 FMT   L MX
000000115 LDR   L 00000npc^a22^^^^^^^^4500
000000115 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000115 911   L $$aPShKo-DNC-GVA-024$$cאוסף שוש קורמוש
000000115 351   L $$cFile Record
000000115 24510 H $$aתצלומים - רקדן ורקדנית, יצירה לא ידועה
000000115 BAS   L $$aVIS
000000115 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000115 OWN   L $$aNNL
000000115 STA   L $$aSUPPRESSED
000000116 FMT   L MX
000000116 LDR   L 00000npc^a22^^^^^^^^4500
000000116 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000116 911   L $$aPShKo-DNC-GVA-025$$cאוסף שוש קורמוש
000000116 351   L $$cFile Record
000000116 24510 H $$aתצלומים - קבוצת מחול, יצירה לא ידועה
000000116 BAS   L $$aVIS
000000116 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000116 OWN   L $$aNNL
000000116 STA   L $$aSUPPRESSED
000000117 FMT   L MX
000000117 LDR   L 00000npc^a22^^^^^^^^4500
000000117 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000117 911   L $$aPShKo-DNC-GVA-026$$cאוסף שוש קורמוש
000000117 351   L $$cFile Record
000000117 24510 H $$aתצלומים - רקדנים שונים, יצירות לא ידועות
000000117 BAS   L $$aVIS
000000117 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000117 OWN   L $$aNNL
000000117 STA   L $$aSUPPRESSED
000000118 FMT   L MX
000000118 LDR   L 00000npc^a22^^^^^^^^4500
000000118 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000118 911   L $$aPShKo-DNC-GVA-027$$cאוסף שוש קורמוש
000000118 351   L $$cFile Record
000000118 24510 H $$aתצלומים - רקדנים שונים, יצירות לא ידועות
000000118 BAS   L $$aVIS
000000118 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000118 OWN   L $$aNNL
000000118 STA   L $$aSUPPRESSED
000000119 FMT   L MX
000000119 LDR   L 00000npc^a22^^^^^^^^4500
000000119 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000119 911   L $$aPShKo-DNC-GVA-028$$cאוסף שוש קורמוש
000000119 351   L $$cFile Record
000000119 24510 H $$aתצלומים - רקדנים שונים, יצירות לא ידועות
000000119 BAS   L $$aVIS
000000119 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000119 OWN   L $$aNNL
000000119 STA   L $$aSUPPRESSED
000000120 FMT   L MX
000000120 LDR   L 00000npc^a22^^^^^^^^4500
000000120 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000120 911   L $$aPShKo-DNC-GVA-029$$cאוסף שוש קורמוש
000000120 351   L $$cFile Record
000000120 24510 H $$aתצלומים - רקדן ורקדנית, יצירה לא ידועה
000000120 BAS   L $$aVIS
000000120 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000120 OWN   L $$aNNL
000000120 STA   L $$aSUPPRESSED
000000121 FMT   L MX
000000121 LDR   L 00000npc^a22^^^^^^^^4500
000000121 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000121 911   L $$aPShKo-DNC-CHO$$cאוסף שוש קורמוש
000000121 351   L $$cSeries Record
000000121 24510 H $$aתצלומים - כוריאוגרפים שונים
000000121 BAS   L $$aVIS
000000121 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000121 OWN   L $$aNNL
000000121 STA   L $$aSUPPRESSED
000000122 FMT   L MX
000000122 LDR   L 00000npc^a22^^^^^^^^4500
000000122 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000122 911   L $$aPShKo-DNC-CHO-001$$cאוסף שוש קורמוש
000000122 351   L $$cFile Record
000000122 24510 H $$aקופסת תצלומים ותשלילים - כוריאוגרפים שונים
000000122 BAS   L $$aVIS
000000122 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000122 OWN   L $$aNNL
000000122 STA   L $$aSUPPRESSED
000000123 FMT   L MX
000000123 LDR   L 00000npc^a22^^^^^^^^4500
000000123 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000123 911   L $$aPShKo-DNC-CHO-002$$cאוסף שוש קורמוש
000000123 351   L $$cFile Record
000000123 24510 H $$aקופסת תצלומים ותשלילים - כוריאוגרפים שונים
000000123 BAS   L $$aVIS
000000123 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000123 OWN   L $$aNNL
000000123 STA   L $$aSUPPRESSED
000000124 FMT   L MX
000000124 LDR   L 00000npc^a22^^^^^^^^4500
000000124 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000124 911   L $$aPShKo-DNC-CHO-003$$cאוסף שוש קורמוש
000000124 351   L $$cFile Record
000000124 24510 H $$aתצלומים - 'סינפסה', רקדנים לא ידועים
000000124 BAS   L $$aVIS
000000124 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000124 OWN   L $$aNNL
000000124 STA   L $$aSUPPRESSED
000000125 FMT   L MX
000000125 LDR   L 00000npc^a22^^^^^^^^4500
000000125 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000125 911   L $$aPShKo-DNC-CHO-004$$cאוסף שוש קורמוש
000000125 351   L $$cFile Record
000000125 24510 H $$aתצלומים - 'דואו סמאעי', עידו תדמור
000000125 BAS   L $$aVIS
000000125 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000125 OWN   L $$aNNL
000000125 STA   L $$aSUPPRESSED
000000126 FMT   L MX
000000126 LDR   L 00000npc^a22^^^^^^^^4500
000000126 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000126 911   L $$aPShKo-DNC-CHO-005$$cאוסף שוש קורמוש
000000126 351   L $$cFile Record
000000126 24510 H $$aתצלומים - 'דואו סמאעי', 1 מתוך 2
000000126 BAS   L $$aVIS
000000126 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000126 OWN   L $$aNNL
000000126 STA   L $$aSUPPRESSED
000000127 FMT   L MX
000000127 LDR   L 00000npc^a22^^^^^^^^4500
000000127 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000127 911   L $$aPShKo-DNC-CHO-006$$cאוסף שוש קורמוש
000000127 351   L $$cFile Record
000000127 24510 H $$aתצלומים - 'דואו סמאעי', 2 מתוך 2
000000127 BAS   L $$aVIS
000000127 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000127 OWN   L $$aNNL
000000127 STA   L $$aSUPPRESSED
000000128 FMT   L MX
000000128 LDR   L 00000npc^a22^^^^^^^^4500
000000128 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000128 911   L $$aPShKo-DNC-CHO-007$$cאוסף שוש קורמוש
000000128 351   L $$cFile Record
000000128 24510 H $$aתצלומים - עמוס חץ, יצירה לא ידועה
000000128 BAS   L $$aVIS
000000128 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000128 OWN   L $$aNNL
000000128 STA   L $$aSUPPRESSED
000000129 FMT   L MX
000000129 LDR   L 00000npc^a22^^^^^^^^4500
000000129 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000129 911   L $$aPShKo-DNC-CHO-008$$cאוסף שוש קורמוש
000000129 351   L $$cFile Record
000000129 24510 H $$aתצלומים - עדי שעל, יצירה לא ידועה
000000129 BAS   L $$aVIS
000000129 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000129 OWN   L $$aNNL
000000129 STA   L $$aSUPPRESSED
000000130 FMT   L MX
000000130 LDR   L 00000npc^a22^^^^^^^^4500
000000130 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000130 911   L $$aPShKo-DNC-CHO-009$$cאוסף שוש קורמוש
000000130 351   L $$cFile Record
000000130 24510 H $$aתצלומים - דנה שיבולת, יצירה לא ידועה
000000130 BAS   L $$aVIS
000000130 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000130 OWN   L $$aNNL
000000130 STA   L $$aSUPPRESSED
000000131 FMT   L MX
000000131 LDR   L 00000npc^a22^^^^^^^^4500
000000131 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000131 911   L $$aPShKo-DNC-CHO-010$$cאוסף שוש קורמוש
000000131 351   L $$cFile Record
000000131 24510 H $$aתצלומים - ענת דניאלי, יצירה לא ידועה, 1 מתוך 2
000000131 BAS   L $$aVIS
000000131 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000131 OWN   L $$aNNL
000000131 STA   L $$aSUPPRESSED
000000132 FMT   L MX
000000132 LDR   L 00000npc^a22^^^^^^^^4500
000000132 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000132 911   L $$aPShKo-DNC-CHO-011$$cאוסף שוש קורמוש
000000132 351   L $$cFile Record
000000132 24510 H $$aתצלומים - ענת דניאלי, יצירה לא ידועה, 2 מתוך 2
000000132 BAS   L $$aVIS
000000132 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000132 OWN   L $$aNNL
000000132 STA   L $$aSUPPRESSED
000000133 FMT   L MX
000000133 LDR   L 00000npc^a22^^^^^^^^4500
000000133 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000133 911   L $$aPShKo-DNC-CHO-012$$cאוסף שוש קורמוש
000000133 351   L $$cFile Record
000000133 24510 H $$aתצלומים - אריה בורשטיין; רקדנים לא ידועים
000000133 BAS   L $$aVIS
000000133 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000133 OWN   L $$aNNL
000000133 STA   L $$aSUPPRESSED
000000134 FMT   L MX
000000134 LDR   L 00000npc^a22^^^^^^^^4500
000000134 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000134 911   L $$aPShKo-DNC-CHO-013$$cאוסף שוש קורמוש
000000134 351   L $$cFile Record
000000134 24510 H $$aתצלומים - ענת דניאלי, יצירות לא ידועות
000000134 BAS   L $$aVIS
000000134 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000134 OWN   L $$aNNL
000000134 STA   L $$aSUPPRESSED
000000135 FMT   L MX
000000135 LDR   L 00000npc^a22^^^^^^^^4500
000000135 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000135 911   L $$aPShKo-DNC-CHO-014$$cאוסף שוש קורמוש
000000135 351   L $$cFile Record
000000135 24510 H $$aתצלומי פורטרט - 'סינפסה'
000000135 BAS   L $$aVIS
000000135 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000135 OWN   L $$aNNL
000000135 STA   L $$aSUPPRESSED
000000136 FMT   L MX
000000136 LDR   L 00000npc^a22^^^^^^^^4500
000000136 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000136 911   L $$aPShKo-DNC-CHO-015$$cאוסף שוש קורמוש
000000136 351   L $$cFile Record
000000136 24510 H $$aתצלומים - יצירת פינה באוש, 'ציפרנים'
000000136 BAS   L $$aVIS
000000136 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000136 OWN   L $$aNNL
000000136 STA   L $$aSUPPRESSED
000000137 FMT   L MX
000000137 LDR   L 00000npc^a22^^^^^^^^4500
000000137 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000137 911   L $$aPShKo-DNC-CHO-016$$cאוסף שוש קורמוש
000000137 351   L $$cFile Record
000000137 24510 H $$aתצלומים - להקת בת-שבע, יצירה לא ידועה
000000137 BAS   L $$aVIS
000000137 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000137 OWN   L $$aNNL
000000137 STA   L $$aSUPPRESSED
000000138 FMT   L MX
000000138 LDR   L 00000npc^a22^^^^^^^^4500
000000138 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000138 911   L $$aPShKo-DNC-CHO-017$$cאוסף שוש קורמוש
000000138 351   L $$cFile Record
000000138 24510 H $$aתצלומים - רקדן ורקדנית, יצירה לא ידועה, 1 מתוך 2
000000138 BAS   L $$aVIS
000000138 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000138 OWN   L $$aNNL
000000138 STA   L $$aSUPPRESSED
000000139 FMT   L MX
000000139 LDR   L 00000npc^a22^^^^^^^^4500
000000139 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000139 911   L $$aPShKo-DNC-CHO-018$$cאוסף שוש קורמוש
000000139 351   L $$cFile Record
000000139 24510 H $$aתצלומים - רקדן ורקדנית, יצירה לא ידועה, 2 מתוך 2
000000139 BAS   L $$aVIS
000000139 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000139 OWN   L $$aNNL
000000139 STA   L $$aSUPPRESSED
000000140 FMT   L MX
000000140 LDR   L 00000npc^a22^^^^^^^^4500
000000140 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000140 911   L $$aPShKo-DNC-CHO-019$$cאוסף שוש קורמוש
000000140 351   L $$cFile Record
000000140 24510 H $$aתצלומים - רקדן ורקדנית, יצירה לא ידועה
000000140 BAS   L $$aVIS
000000140 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000140 OWN   L $$aNNL
000000140 STA   L $$aSUPPRESSED
000000141 FMT   L MX
000000141 LDR   L 00000npc^a22^^^^^^^^4500
000000141 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000141 911   L $$aPShKo-DNC-CHO-020$$cאוסף שוש קורמוש
000000141 351   L $$cFile Record
000000141 24510 H $$aתצלומים - רקדנית לא ידועה
000000141 BAS   L $$aVIS
000000141 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000141 OWN   L $$aNNL
000000141 STA   L $$aSUPPRESSED
000000142 FMT   L MX
000000142 LDR   L 00000npc^a22^^^^^^^^4500
000000142 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000142 911   L $$aPShKo-DNC-CHO-021$$cאוסף שוש קורמוש
000000142 351   L $$cFile Record
000000142 24510 H $$aתצלומים - רקדנית לא ידועה, 1 מתוך 2
000000142 BAS   L $$aVIS
000000142 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000142 OWN   L $$aNNL
000000142 STA   L $$aSUPPRESSED
000000143 FMT   L MX
000000143 LDR   L 00000npc^a22^^^^^^^^4500
000000143 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000143 911   L $$aPShKo-DNC-CHO-022$$cאוסף שוש קורמוש
000000143 351   L $$cFile Record
000000143 24510 H $$aתצלומים - רקדנית לא ידועה, 2 מתוך 2
000000143 BAS   L $$aVIS
000000143 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000143 OWN   L $$aNNL
000000143 STA   L $$aSUPPRESSED
000000144 FMT   L MX
000000144 LDR   L 00000npc^a22^^^^^^^^4500
000000144 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000144 911   L $$aPShKo-DNC-CHO-023$$cאוסף שוש קורמוש
000000144 351   L $$cFile Record
000000144 24510 H $$aתצלומים - שלישיית רקדנים, יצירה לא ידועה, 1 מתוך 2
000000144 BAS   L $$aVIS
000000144 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000144 OWN   L $$aNNL
000000144 STA   L $$aSUPPRESSED
000000145 FMT   L MX
000000145 LDR   L 00000npc^a22^^^^^^^^4500
000000145 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000145 911   L $$aPShKo-DNC-CHO-024$$cאוסף שוש קורמוש
000000145 351   L $$cFile Record
000000145 24510 H $$aתצלומים - שלישיית רקדנים, יצירה לא ידועה, 2 מתוך 2
000000145 BAS   L $$aVIS
000000145 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000145 OWN   L $$aNNL
000000145 STA   L $$aSUPPRESSED
000000146 FMT   L MX
000000146 LDR   L 00000npc^a22^^^^^^^^4500
000000146 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000146 911   L $$aPShKo-DNC-CHO-025$$cאוסף שוש קורמוש
000000146 351   L $$cFile Record
000000146 24510 H $$aתצלומים - צמד רקדניות, יצירה לא ידועה
000000146 BAS   L $$aVIS
000000146 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000146 OWN   L $$aNNL
000000146 STA   L $$aSUPPRESSED
000000147 FMT   L MX
000000147 LDR   L 00000npc^a22^^^^^^^^4500
000000147 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000147 911   L $$aPShKo-DNC-CHO-026$$cאוסף שוש קורמוש
000000147 351   L $$cFile Record
000000147 24510 H $$aתצלומים - צמד רקדניות ורקדן, 1 מתוך 4
000000147 BAS   L $$aVIS
000000147 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000147 OWN   L $$aNNL
000000147 STA   L $$aSUPPRESSED
000000148 FMT   L MX
000000148 LDR   L 00000npc^a22^^^^^^^^4500
000000148 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000148 911   L $$aPShKo-DNC-CHO-027$$cאוסף שוש קורמוש
000000148 351   L $$cFile Record
000000148 24510 H $$aתצלומים - צמד רקדניות ורקדן, 2 מתוך 4
000000148 BAS   L $$aVIS
000000148 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000148 OWN   L $$aNNL
000000148 STA   L $$aSUPPRESSED
000000149 FMT   L MX
000000149 LDR   L 00000npc^a22^^^^^^^^4500
000000149 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000149 911   L $$aPShKo-DNC-CHO-028$$cאוסף שוש קורמוש
000000149 351   L $$cFile Record
000000149 24510 H $$aתצלומים - צמד רקדניות ורקדן, 3 מתוך 4
000000149 BAS   L $$aVIS
000000149 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000149 OWN   L $$aNNL
000000149 STA   L $$aSUPPRESSED
000000150 FMT   L MX
000000150 LDR   L 00000npc^a22^^^^^^^^4500
000000150 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000150 911   L $$aPShKo-DNC-CHO-029$$cאוסף שוש קורמוש
000000150 351   L $$cFile Record
000000150 24510 H $$aתצלומים - צמד רקדניות ורקדן, 4 מתוך 4
000000150 BAS   L $$aVIS
000000150 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000150 OWN   L $$aNNL
000000150 STA   L $$aSUPPRESSED
000000151 FMT   L MX
000000151 LDR   L 00000npc^a22^^^^^^^^4500
000000151 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000151 911   L $$aPShKo-DNC-CHO-030$$cאוסף שוש קורמוש
000000151 351   L $$cFile Record
000000151 24510 H $$aתצלומים - רקדנית ורקדן, יצירה לא ידועה
000000151 BAS   L $$aVIS
000000151 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000151 OWN   L $$aNNL
000000151 STA   L $$aSUPPRESSED
000000152 FMT   L MX
000000152 LDR   L 00000npc^a22^^^^^^^^4500
000000152 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000152 911   L $$aPShKo-DNC-CHO-031$$cאוסף שוש קורמוש
000000152 351   L $$cFile Record
000000152 24510 H $$aתצלומים - זוג רקדניות, יצירה לא ידועה
000000152 BAS   L $$aVIS
000000152 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000152 OWN   L $$aNNL
000000152 STA   L $$aSUPPRESSED
000000153 FMT   L MX
000000153 LDR   L 00000npc^a22^^^^^^^^4500
000000153 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000153 911   L $$aPShKo-DNC-CHO-032$$cאוסף שוש קורמוש
000000153 351   L $$cFile Record
000000153 24510 H $$aתצלומים - רקדנית לא ידועה, 1 מתוך 2
000000153 BAS   L $$aVIS
000000153 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000153 OWN   L $$aNNL
000000153 STA   L $$aSUPPRESSED
000000154 FMT   L MX
000000154 LDR   L 00000npc^a22^^^^^^^^4500
000000154 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000154 911   L $$aPShKo-DNC-CHO-033$$cאוסף שוש קורמוש
000000154 351   L $$cFile Record
000000154 24510 H $$aתצלומים - רקדנית לא ידועה, 2 מתוך 2
000000154 BAS   L $$aVIS
000000154 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000154 OWN   L $$aNNL
000000154 STA   L $$aSUPPRESSED
000000155 FMT   L MX
000000155 LDR   L 00000npc^a22^^^^^^^^4500
000000155 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000155 911   L $$aPShKo-DNC-CHO-034$$cאוסף שוש קורמוש
000000155 351   L $$cFile Record
000000155 24510 H $$aתצלומים - רקדניות, יצירות לא ידועות
000000155 BAS   L $$aVIS
000000155 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000155 OWN   L $$aNNL
000000155 STA   L $$aSUPPRESSED
000000156 FMT   L MX
000000156 LDR   L 00000npc^a22^^^^^^^^4500
000000156 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000156 911   L $$aPShKo-DNC-CHO-035$$cאוסף שוש קורמוש
000000156 351   L $$cFile Record
000000156 24510 H $$aתצלומים - זוג רקדניות, יצירות לא ידועות
000000156 BAS   L $$aVIS
000000156 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000156 OWN   L $$aNNL
000000156 STA   L $$aSUPPRESSED
000000157 FMT   L MX
000000157 LDR   L 00000npc^a22^^^^^^^^4500
000000157 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000157 911   L $$aPShKo-DNC-CHO-036$$cאוסף שוש קורמוש
000000157 351   L $$cFile Record
000000157 24510 H $$aתצלומים - רקדנית על כיסאות; קבוצת רקדנים
000000157 BAS   L $$aVIS
000000157 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000157 OWN   L $$aNNL
000000157 STA   L $$aSUPPRESSED
000000158 FMT   L MX
000000158 LDR   L 00000npc^a22^^^^^^^^4500
000000158 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000158 911   L $$aPShKo-DNC-CHO-037$$cאוסף שוש קורמוש
000000158 351   L $$cFile Record
000000158 24510 H $$aתצלומים - רקדנית, יצירה לא ידועה
000000158 BAS   L $$aVIS
000000158 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000158 OWN   L $$aNNL
000000158 STA   L $$aSUPPRESSED
000000159 FMT   L MX
000000159 LDR   L 00000npc^a22^^^^^^^^4500
000000159 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000159 911   L $$aPShKo-DNC-CHO-038$$cאוסף שוש קורמוש
000000159 351   L $$cFile Record
000000159 24510 H $$aתצלומים - קבוצת רקדנים, יצירה לא ידועה, 1 מתוך 3
000000159 BAS   L $$aVIS
000000159 999   L $$aARCHIVE$$bNOULI$$bNOOCLC
000000159 OWN   L $$aNNL
000000159 STA   L $$aSUPPRESSED
000000160 FMT   L MX
000000160 LDR   L 00000npc^a22^^^^^^^^4500
000000160 008   L 190707k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d
000000160 911   L $$aPShKo-DNC-CHO-039$$cאוסף שוש קורמוש
000000160 351   L $$cFile Record
000000160 24510 H $$aתצלומים - קבוצת רקדנים, יצירה לא ידועה, 2 מתוך 3
000000160 BAS   L $$aVIS
