911##a	911##c	351##c	LDR	008	24510a	BAS##a	999##a	999##b	999##b	FMT	OWN##a	STA##a
PYaKa-001-004-041	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 149 - 2005	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-042	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 150 - 2005	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-043	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 151 - 2005	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-044	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 151א - 2005	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-045	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 152 - 2005	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-046	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 153 - 2005	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-047	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 154 - 2005	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-048	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 155 - 2005	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-049	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 156 - 2006	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-050	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 157 - 2006	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-051	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 158 - 2006	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-052	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 159 - 2006	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-053	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 160 - 2006	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-054	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 161 - 2006	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-055	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 162 - 2007	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-056	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 163 - 2007	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-057	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 164 - 2007	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-058	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 165 - 2007	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-059	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 166 - 2007	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-060	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 167 - 2007	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-061	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 168 - 2007	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-062	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 169 - 2008	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-063	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 170 - 2008	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-064	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 171 - 2008	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-065	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 172 - 2008	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-066	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 173 - 2008	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-067	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 174 - 2008	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-068	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 175 - 2008	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-069	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 176 - 2008	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-070	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 177 - 2008	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-071	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 178 - 2008	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-072	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 179 - 2008	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-073	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 180 - 2008	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-074	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 181 - 2008	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-075	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 182 - 2009	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-076	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 183 - 2009	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-077	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 184 - 2009	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-078	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 185- 2009	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-079	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 186 - 2009	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-080	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 187 - 2009	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-081	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 188 - 2009	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-082	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 189 - 2009	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-083	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 190 - 2009	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-084	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 191 - 2009	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-085	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 192 - 2009	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-086	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 192א - 2009	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-004-087	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצות 193 - 2009	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005	אוסף יעקב קאופמן	Series Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספרי סקיצות - 2010-2019	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-001	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 194 - 2010	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-002	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 195 - 2010	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-003	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 196 - 2010	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-004	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 197 - 2010	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-005	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 198 - 2010	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-006	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 199 - 2010	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-007	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 200 - 2010	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-008	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 201 - 2010	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-009	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 202 - 2010	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-010	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 203 - 2010	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-011	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 204 - 2010	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-012	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 205 - 2010	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-013	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 206 - 2010	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-014	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 207 - 2010	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-015	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה -208 - 2010	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-016	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 209 - 2011	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-017	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 210 - 2011	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-018	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 211 - 2011	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-019	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 212 - 2011	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-020	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 213 - 2011	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-021	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 214 - 2011	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-022	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 215 - 2011	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-023	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 216 - 2011	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-024	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 217 - 2011	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-025	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 218 - 2011	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-026	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 219 - 2011	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-027	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 219א - 2011	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-028	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 220 - 2011	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-029	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה - 221 - 2011	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-030	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 222 - 2012	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-031	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 223 - 2012	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-032	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 224 - 2012	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-033	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 225 - 2012	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-034	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 226 - 2012	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-035	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 227 - 2012	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-036	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 228 - 2012	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-037	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 229 - 2012	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-038	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 230 - 2012	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-039	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 231 - 2013	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-040	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 231א - 2012	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-041	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 232 - 2012	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-042	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 233 - 2012	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-043	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 234 - 2012	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-044	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 235 - 2012	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-045	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 236 - 2013	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-046	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 237 - 2013	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-047	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 238 - 2013	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PYaKa-001-005-048	אוסף יעקב קאופמן	File Record	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ספר סקיצה 240 - 2013	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
