911##a	911##c	351##c	LDR	008	24510a	BAS##a	999##a	999##b	999##b	FMT	OWN##a	STA##a
PAlAv-002-008-002	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית פרומצ'נקו, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-009	אוסף אלפרד אברהם	סדרה	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בתי מגורים, מיקומים שונים, 7 מתוך 14"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-009-001	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית יגרמן, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-009-002	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית גולדמן, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-010	אוסף אלפרד אברהם	סדרה	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בתי מגורים, מיקומים שונים, 8 מתוך 14"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-010-001	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית סטרוגו רפאל, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-010-002	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית פורמה, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-010-003	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית אלקון אריה, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-011	אוסף אלפרד אברהם	סדרה	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בתי מגורים, מיקומים שונים, 9 מתוך 14"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-011-001	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית חבס, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-011-002	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית לוריא, חיפה"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-011-003	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית מאוטנר-לוריא, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-012	אוסף אלפרד אברהם	סדרה	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בתי מגורים, מיקומים שונים, 10 מתוך 14"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-012-001	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית דויטשר, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-012-002	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית וולפלד, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-013	אוסף אלפרד אברהם	סדרה	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בתי מגורים, מיקומים שונים, 11 מתוך 14"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-013-001	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית חפץ, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-013-002	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית הירש, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-013-003	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית ירושלמי חיים, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-013-004	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית קוטשר, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-014	אוסף אלפרד אברהם	סדרה	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בתי מגורים, מיקומים שונים, 12 מתוך 14"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-014-001	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית אכסלרוד, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-014-002	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית ווינשטיין, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-014-003	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלום - בית קירשנבאום, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-014-004	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית זאבי, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-014-005	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית בוטקובסקי, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-014-006	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית לוי צדוק, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-014-007	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית חבס אברהם, תל אביב"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-014-008	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית לבנזון, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-014-009	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלום - בית רוטשטיין, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-015	אוסף אלפרד אברהם	סדרה	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בתי מגורים, מיקומים שונים, 13 מתוך 14"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-015-001	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית בן-עזר, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-015-002	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלום - בית איולו מרים, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-015-003	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלום - בית ניימצ'יק בלומה, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-015-004	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית ווקסלר, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-015-005	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית ד""ר שפירא, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-015-006	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית חבס הרצל, תל אביב"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-015-007	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית אל-דור, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-015-008	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית מגנוס יוחנן, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-016	אוסף אלפרד אברהם	סדרה	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בתי מגורים, מיקומים שונים, 14 מתוך 14"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-016-001	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלום - בית יעקובר, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-016-002	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית פרומצ'נקו, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-016-003	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית מור, תל אביב"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-016-004	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - פרויקטים שונים, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-017	אוסף אלפרד אברהם	סדרה	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - פורטרטים ומשרד אלפרד אברהם	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-017-001	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומי פורטרט - אלפרד אברהם	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-017-002	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - משרד אלפרד אברהם, תל אביב"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-018	אוסף אלפרד אברהם	סדרה	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומים - תערוכות ואירועים	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-018-001	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - ועידת ישראל לאדריכלות 2011, תל אביב"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-018-002	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בתים מבפנים, תל אביב"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-019	אוסף אלפרד אברהם	סדרה	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - תהליכי עבודה, מיקומים שונים"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-002-019-001	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - תהליכי עבודה, מיקומים שונים"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003	אוסף אלפרד אברהם	חטיבה	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	רפאל אברהם	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-001	אוסף אלפרד אברהם	סדרה	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - פרויקטים שונים, מיקומים שונים, 1 מתוך 2"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-001-001	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומי מודל - מבנים לא ידועים 1 מתוך 2	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-001-002	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלום - מבנה לא ידוע, מיקום לא ידוע 1 מתוך 2"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-001-003	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית מגורים, רמת השרון"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-001-004	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית בן חיים, כפר שמריהו"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-001-005	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית ויינר, כפר שמריהו"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-001-006	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלום - מבנה לא ידוע, מיקום לא ידוע 2 מתוך 2"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-001-007	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית פלוטקין, הרצליה פיתוח"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-001-008	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומי מודל - מבנה לא ידוע, תל אביב"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-001-009	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בתי מגורים, רמת חן 1מתוך 5"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-001-010	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בנק טפחות, ירושלים"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-001-011	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תצלומי מודל - מבנים לא ידועים 2 מתוך 2	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-001-012	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלום, משרד SwissAir, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-001-013	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית סטוצנסקי, כפר שמריהו"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-001-014	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - גן ילדים, קראון"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-001-015	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית מגורים, רמת חן 2 מתוך 5"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-001-016	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית מגורים, רמת חן 3 מתוך 5"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-001-017	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית מגורים, רמת חן 4 מתוך 5"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-001-018	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלום - בית מגורים, רמת חן"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-001-019	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלום - בית מגורים, גנות"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-001-020	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - שיכון קצינים, רסקו"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-001-021	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית מגורים, רמת חן 5 מתוך 5"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-001-022	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית מגורים, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-001-023	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - מוזיאון לארכאולוגיה, גן השלושה"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-001-024	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית ד""ר תיאודור, רמות השבים"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-001-025	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בנק טפחות, ירושלים"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-001-026	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומי מודל - בית ספר מקיף, יבנה"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-001-027	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלום - מרכז קהילתי, נוף ים"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-001-028	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - תיכון יגאל אלון, רמת השרון"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-001-029	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בית ספר מעיין, יבנה"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-001-030	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - בנק אוצר החייל, אילת"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-001-031	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - מבנים לא ידועים, במיקומים לא ידועים"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-001-032	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלום - מנורת ""הביצה"", חיפה"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-001-033	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תצלומים - חדרי שינה, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-002	אוסף אלפרד אברהם	סדרה	00000npc^a22^^^^^^^^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"שרטוטי ביצוע - רהיטים, מיקומים שונים"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
PAlAv-003-002-001	אוסף אלפרד אברהם	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"שרטוטים - רהיטים, מיקומים שונים, 1 מתוך 5"	VIS	ARCHIVE	NOULI	NOOCLC	MX	NNL	SUPPRESSED
