911##a	911##c	351##c	LDR	008	24500a	BAS##a	999##a	999##b	999##b	FMT	OWN##a	STA##a
ArHb-001-022	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	יצירות שונות. כיתוב על תיק מקורי: רעים תכניות שונות	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-022-001	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	סקיצות למבנים לא מזוהים	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-022-002	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	סקיצה למבנה לא מזוהה	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-022-003	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	סקיצה למבנה לא מזוהה	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-022-004	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	תבליט בצובה	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-022-005	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	סקיצות למבנים לא מזוהים	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-022-006	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תערוכת העשור בקיבוץ, רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-022-007	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"תערוכת העשור בקיבוץ, רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-022-008	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ריהוט לא מזוהה	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-022-009	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	חזיתות של מבנה לא מזוהה	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-022-010	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	סקיצות למבנה לא מזוהה	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-022-011	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	חזיתות למבנה לא מזוהה	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-022-012	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מחסן בגדים, רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-022-013	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"כיתת נוער, רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-022-014	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"כיתת נוער, רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-022-015	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	מריצה	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-022-016	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	בית בקיבוץ 4 יחידות דיור (כניסה מוגנת)	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-022-017	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	שולחן לבית תרבות ברעים	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-022-018	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"חדר אוכל ומועדון, רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-022-019	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"בית הספרים הלאומי בקמפוס גבעת רם, ירושלים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-022-020	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	דלת הזזה	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-022-021	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מרכז חינוך והשכלה, ללא מיקום"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-022-022	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מרכז חינוך והשכלה, ללא מיקום"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-022-023	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מרכז חינוך והשכלה, ללא מיקום"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-023	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"ריהוט למבנים שונים בעיקר בקיבוץ רעים. בין היתר תכנית לבריכת שחייה, מרפאה, בית לגיל הרך, סידור לחדר ילדים לבית כולל בקיבוץ רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-023-001	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	כוננית אוניברסלית	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-023-002	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	שולחן לתלמידים	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-023-003	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	כוננית אוניברסלית עם לוח שעם	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-023-004	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	כוננית בין שתי מיטות	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-023-005	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	שולחן עבודה לתלמיד	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-023-006	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ארונות כיתה	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-023-007	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	שולחן עבודה לתלמיד	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-023-008	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	שולחן כיתה	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-023-009	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	שולחן עבודה לתלמיד	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-023-010	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	בריכת פעוטות	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-023-011	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	כוננית הפרדה בסדנא	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-023-012	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	רהיטים לגן ילדים ברעים	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-023-013	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	כוננית אוניברסלית לכיתה	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-023-014	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ארונות חדרים	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-023-015	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	כונית לילדים	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-023-016	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ארונות כיתה	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-023-017	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	כוננית עם מדפים	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-023-018	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	רהיטים לגן ילדים ברעים	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-023-019	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	פינת בובות ומשחק בגן ילדים	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-023-020	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	ארונות לילד בגן ילדים	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-023-021	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	סדנה בגן ילדים	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-023-022	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	בית לגיל רך	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-024	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"שיכון דו קומתי, שיכון עם חצרות בית מגורים והצעה של הסוכנות למבני מגורים בקיבוץ רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-024-001	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	שכונה בתל רעים	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-024-002	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"שיכון עם חצרות, רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-024-003	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"שיכון עם חצרות, רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-024-004	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"שיכון עם חצרות, רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-024-005	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"שיכון דו קומתי, רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-024-006	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"שיכון עם חצרות, רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-024-007	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"שיכון דו קומתי, רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-024-008	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"שיכון עם חצרות, רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-024-009	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"שיכון עם חצרות, רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-024-010	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"שיכון דו קומתי, רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-024-011	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"שיכון דו קומתי, רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-024-012	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"שיכון דו קומתי, רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-025	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	שם התיק המקורי: מדידות	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-026	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	חומרים מתקופת לימודיו של הברון בטכניון	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-026-001	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"שיכון עירוני, ללא מיקום"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-026-002	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"בית מגורים, ללא מיקום"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-026-003	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"בית דירות, ללא מיקום"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-026-004	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"חדר אוכל ומטבח, גליל ים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-026-005	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"חדר אוכל ומטבח, גליל ים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-026-006	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"חדר אוכל ומטבח, גליל ים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-026-007	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"אולם כולל, נען"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-026-008	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"קפלה מדיצ'י בפירנצה, איטליה"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-026-009	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"הצעה לספרייה עירונית במסגרת לימודי אדריכלות, חיפה"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-026-010	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"הצעה לספרייה עירונית במסגרת לימודי אדריכלות, חיפה"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-026-011	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"הצעה לתחנת אוטובוסים, חיפה"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-026-012	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"בית מגורים, ללא מיקום"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-027	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	מבני משק	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-027-001	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	לול מטילות	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-027-002	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	לול מטילות	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-027-003	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	לול מטילות	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-027-004	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	סביבון בגדים	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-027-005	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מחסן בגדים, כפר דרום"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-027-006	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	עמדת מיון בגדים	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-027-007	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"מכון חליבה, רעים"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-028	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"בית תרבות, גדות"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-028-001	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"הצעה לתכנון יד לפורצי הדרך לירושלים, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-028-002	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"הצעה לתכנון יד לפורצי הדרך לירושלים, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-028-003	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"הצעה לתכנון יד לפורצי הדרך לירושלים, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-028-004	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"הצעה לתכנון יד לפורצי הדרך לירושלים, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-028-005	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"הצעה לתכנון יד לפורצי הדרך לירושלים, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-028-006	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"בית תרבות, גדות"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-028-007	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"בית תרבות, גדות"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-028-008	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"הצעה לתכנון יד לפורצי הדרך לירושלים, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-028-009	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"הצעה לתכנון יד לפורצי הדרך לירושלים, מיקום לא ידוע"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-028-010	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"בית תרבות, גדות"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-028-011	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"בית תרבות, גדות"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-029	אוסף חנן הברון	תיק	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"בית בר יהודה, יגור "	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-029-001	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"בית בר יהודה, יגור"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-029-002	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"בית בר יהודה, יגור"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
ArHb-001-029-003	אוסף חנן הברון	פריט	00000npd^a22^^^^^^a^4500	^^^^^^k^^^^^^^^xx^^^^^^^^^^^^^^^^^^^^^^d	"בית בר יהודה, יגור"	VIS	ARCHIVE	NOULI	NOULI	MX	NNL	SUPPRESSED
